BHW1.dat, 0.0035842293906810036
BHW10.dat, 0.007280576592397468
BHW11.dat, 0.00028912179255511386
BHW12.dat, 0.008734689894110184
BHW13.dat, 0.0024812429845808472
BHW14.dat, 0.0004283755997258396
BHW15.dat, 0.0012998736233977252
BHW16.dat, 0.003169612293024317
BHW17.dat, 0.0028190033993864523
BHW18.dat, 0.0021752078100318512
BHW19.dat, 0.0016680943149542402
BHW2.dat, 0.0
BHW20.dat, 0.008197217791596842
BHW3.dat, 0.0
BHW4.dat, 0.0
BHW5.dat, 0.0006176652254478073
BHW6.dat, 0.0027210884353741495
BHW7.dat, 0.004335573379579449
BHW8.dat, 0.004120313143798929
BHW9.dat, 0.003485254691689008
CBMix1.dat, 0.0208484712984182
CBMix10.dat, 0.0022004400880176033
CBMix11.dat, 0.008939033780843014
CBMix12.dat, 0.005739382143035384
CBMix13.dat, 0.009738261593599537
CBMix14.dat, 0.014701702710384209
CBMix15.dat, 0.0020814694443937265
CBMix16.dat, 0.006169340047353853
CBMix17.dat, 0.00868369351669941
CBMix18.dat, 0.01032677000418936
CBMix19.dat, 0.007036103695201976
CBMix2.dat, 0.010558492802445453
CBMix20.dat, 0.004036498083511414
CBMix21.dat, 0.0049155874974574545
CBMix22.dat, 0.007401735579377233
CBMix23.dat, 0.006194827319188478
CBMix3.dat, 0.011591223281698627
CBMix4.dat, 0.007960822021959347
CBMix5.dat, 0.0
CBMix6.dat, 0.0016476038109792498
CBMix7.dat, 0.0038632792037716084
CBMix8.dat, 0.0062838164439524115
CBMix9.dat, 0.005813953488372093
DI-NEARP-n240-Q16k.dat, 0.004628757923805937
DI-NEARP-n240-Q2k.dat, 0.004628757923805937
DI-NEARP-n240-Q4k.dat, 0.004628757923805937
DI-NEARP-n240-Q8k.dat, 0.004628757923805937
DI-NEARP-n422-Q16k.dat, 0.004149311118231336
DI-NEARP-n422-Q2k.dat, 0.004149311118231336
DI-NEARP-n422-Q4k.dat, 0.004149311118231336
DI-NEARP-n422-Q8k.dat, 0.004149311118231336
DI-NEARP-n442-Q16k.dat, 0.0038493218832317995
DI-NEARP-n442-Q2k.dat, 0.0038493218832317995
DI-NEARP-n442-Q4k.dat, 0.0038493218832317995
DI-NEARP-n442-Q8k.dat, 0.0038493218832317995
DI-NEARP-n477-Q16k.dat, 0.005214613955610598
DI-NEARP-n477-Q2k.dat, 0.005214613955610598
DI-NEARP-n477-Q4k.dat, 0.005214613955610598
DI-NEARP-n477-Q8k.dat, 0.005214613955610598
DI-NEARP-n699-Q16k.dat, 0.008194696752398253
DI-NEARP-n699-Q2k.dat, 0.007156863523415606
DI-NEARP-n699-Q4k.dat, 0.008194696752398253
DI-NEARP-n699-Q8k.dat, 0.008194696752398253
DI-NEARP-n833-Q16k.dat, 0.006297312428064246
DI-NEARP-n833-Q2k.dat, 0.005839309691588687
DI-NEARP-n833-Q4k.dat, 0.006297312428064246
DI-NEARP-n833-Q8k.dat, 0.006297312428064246
mggdb_0.25_1.dat, 0.1396761133603239
mggdb_0.25_10.dat, 0.11328976034858387
mggdb_0.25_11.dat, 0.2915173237753883
mggdb_0.25_12.dat, 0.0
mggdb_0.25_13.dat, 0.0
mggdb_0.25_14.dat, 0.014084507042253521
mggdb_0.25_15.dat, 0.075
mggdb_0.25_16.dat, 0.07441860465116279
mggdb_0.25_17.dat, 0.017699115044247787
mggdb_0.25_18.dat, 0.07120743034055728
mggdb_0.25_19.dat, 0.0
mggdb_0.25_2.dat, 0.09176029962546817
mggdb_0.25_20.dat, 0.025210084033613446
mggdb_0.25_21.dat, 0.04242424242424243
mggdb_0.25_22.dat, 0.017482517482517484
mggdb_0.25_23.dat, 0.036057692307692304
mggdb_0.25_3.dat, 0.016100178890876567
mggdb_0.25_4.dat, 0.08092485549132948
mggdb_0.25_5.dat, 0.06330935251798561
mggdb_0.25_6.dat, 0.062264150943396226
mggdb_0.25_7.dat, 0.09688581314878893
mggdb_0.25_8.dat, 0.08158508158508158
mggdb_0.25_9.dat, 0.047322540473225407
mggdb_0.30_1.dat, 0.26997840172786175
mggdb_0.30_10.dat, 0.10845986984815618
mggdb_0.30_11.dat, 0.24235560588901472
mggdb_0.30_12.dat, 0.0
mggdb_0.30_13.dat, 0.0029411764705882353
mggdb_0.30_14.dat, 0.03365384615384615
mggdb_0.30_15.dat, 0.024691358024691357
mggdb_0.30_16.dat, 0.084070796460177
mggdb_0.30_17.dat, 0.0
mggdb_0.30_18.dat, 0.06628242074927954
mggdb_0.30_19.dat, 0.0
mggdb_0.30_2.dat, 0.06066176470588235
mggdb_0.30_20.dat, 0.045454545454545456
mggdb_0.30_21.dat, 0.033444816053511704
mggdb_0.30_22.dat, 0.031578947368421054
mggdb_0.30_23.dat, 0.03931203931203931
mggdb_0.30_3.dat, 0.0525164113785558
mggdb_0.30_4.dat, 0.24833702882483372
mggdb_0.30_5.dat, 0.03278688524590164
mggdb_0.30_6.dat, 0.09227871939736347
mggdb_0.30_7.dat, 0.06273062730627306
mggdb_0.30_8.dat, 0.11330561330561331
mggdb_0.30_9.dat, 0.07114093959731543
mggdb_0.35_1.dat, 0.04
mggdb_0.35_10.dat, 0.2891304347826087
mggdb_0.35_11.dat, 0.21580928481806774
mggdb_0.35_12.dat, 0.0
mggdb_0.35_13.dat, 0.023450586264656615
mggdb_0.35_14.dat, 0.020202020202020204
mggdb_0.35_15.dat, 0.024691358024691357
mggdb_0.35_16.dat, 0.05641025641025641
mggdb_0.35_17.dat, 0.01694915254237288
mggdb_0.35_18.dat, 0.049019607843137254
mggdb_0.35_19.dat, 0.0
mggdb_0.35_2.dat, 0.1049618320610687
mggdb_0.35_20.dat, 0.0
mggdb_0.35_21.dat, 0.01639344262295082
mggdb_0.35_22.dat, 0.015384615384615385
mggdb_0.35_23.dat, 0.012987012987012988
mggdb_0.35_3.dat, 0.15
mggdb_0.35_4.dat, 0.008492569002123142
mggdb_0.35_5.dat, 0.0
mggdb_0.35_6.dat, 0.023465703971119134
mggdb_0.35_7.dat, 0.08067226890756303
mggdb_0.35_8.dat, 0.05707196029776675
mggdb_0.35_9.dat, 0.0667574931880109
mggdb_0.40_1.dat, 0.06958250497017893
mggdb_0.40_10.dat, 0.22673031026252982
mggdb_0.40_11.dat, 0.16666666666666666
mggdb_0.40_12.dat, 0.0
mggdb_0.40_13.dat, 0.017421602787456445
mggdb_0.40_14.dat, 0.04395604395604396
mggdb_0.40_15.dat, 0.0
mggdb_0.40_16.dat, 0.00980392156862745
mggdb_0.40_17.dat, 0.0196078431372549
mggdb_0.40_18.dat, 0.04895104895104895
mggdb_0.40_19.dat, 0.109375
mggdb_0.40_2.dat, 0.07459677419354839
mggdb_0.40_20.dat, 0.0
mggdb_0.40_21.dat, 0.05555555555555555
